Parameters:
  nodes               (unsigned)          1
Options:
  -l, --minblocksize  (bytes)             128
  -u, --maxblocksize  (bytes)             2048
nsteps: 4
Nodes, Procs, Round, NBytes, Blocksize, Algo, Rank, Ttotal, Tmerge, Tcomm
blocksize: 128
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 2, 4.26024e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 3, 4.45545e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 4, 5.05e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 5, 4.65214e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 6, 4.8399e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 7, 4.00171e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 8, 4.45545e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 9, 4.16264e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 10, 4.2811e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 11, 4.46364e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 0, 4.49121e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 1, 3.95998e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 2, 3.95998e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 3, 4.33773e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 4, 4.45619e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 5, 4.14848e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 6, 4.14923e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 7, 3.63961e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 8, 4.24609e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 9, 4.37945e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 10, 3.95998e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 11, 3.76403e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 0, 5.25266e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 1, 4.72888e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 2, 5.07012e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 3, 4.86225e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 4, 5.63636e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 5, 5.25266e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 6, 5.83231e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 7, 4.89578e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 8, 5.05596e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 9, 5.25936e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 10, 5.25191e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 11, 4.96581e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 0, 5.23031e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 1, 4.84735e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 2, 4.43459e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 3, 4.77657e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 4, 4.86076e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 5, 4.8466e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 6, 4.749e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 7, 4.2595e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 8, 4.93824e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 9, 4.72143e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 10, 4.68642e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 11, 4.7572e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 0, 4.95911e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 1, 4.2595e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 2, 4.2744e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 3, 4.26695e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 4, 4.67226e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 5, 4.53964e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 6, 4.749e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 7, 4.47705e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 8, 4.30271e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 9, 4.35784e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 10, 4.2744e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 11, 4.42788e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 0, 6.39707e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 1, 6.3546e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 2, 6.31362e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 3, 6.2719e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 4, 5.95748e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 5, 6.24433e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 6, 7.09593e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 7, 7.20695e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 8, 7.00504e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 9, 7.11828e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 10, 7.05346e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 11, 7.22781e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 0, 5.04255e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 1, 4.24683e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 2, 4.84735e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 3, 4.30867e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 4, 4.92334e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 5, 4.56125e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 6, 4.93005e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 7, 4.74975e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 8, 4.63054e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 9, 4.63054e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 10, 4.93079e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 11, 4.75571e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 0, 4.56721e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 1, 4.26024e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 3, 4.26099e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 4, 4.79072e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 5, 4.50537e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 6, 4.85405e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 7, 4.49866e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 8, 4.85405e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 9, 4.54634e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 10, 4.76316e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 11, 4.40702e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 2, 4.56795e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 0, 4.8466e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 1, 4.15519e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 2, 4.2744e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 3, 4.2811e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 4, 4.372e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 5, 4.41447e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 6, 4.64469e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 7, 4.44129e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 8, 4.44874e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 9, 4.4696e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 10, 4.372e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 11, 4.36604e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 0, 5.202e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 1, 5.11333e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 2, 4.8399e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 3, 5.07087e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 4, 5.04926e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 5, 5.67138e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 6, 5.55888e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 7, 4.42788e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 8, 4.58807e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 9, 4.55976e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 10, 4.84735e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 11, 5.29364e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 0, 4.99338e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 1, 4.07174e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 2, 4.45619e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 3, 4.45619e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 4, 4.74155e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 5, 4.55454e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 6, 4.69983e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 7, 4.55305e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 8, 4.35114e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 9, 4.45619e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 10, 4.45545e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 11, 4.26024e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 0, 5.04255e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 1, 5.55888e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 2, 5.29438e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 3, 5.06341e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 4, 5.4054e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 5, 5.18933e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 6, 5.23105e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 7, 5.00754e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 8, 4.74975e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 9, 4.81904e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 10, 5.13941e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 11, 5.07012e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 0, 4.69312e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 1, 4.21852e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 2, 4.60222e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 3, 4.24609e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 4, 4.82649e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 5, 4.62979e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 6, 4.9524e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 7, 4.63724e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 8, 4.76316e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 9, 4.96581e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 10, 5.04926e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 11, 4.72814e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 0, 6.82324e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 1, 6.67647e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 3, 6.57886e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 4, 6.94841e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 6, 5.97835e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 7, 5.59464e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 8, 6.52298e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 9, 5.81816e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 10, 6.23018e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 11, 6.20186e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 2, 6.73234e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake16, 5, 6.7398e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 0, 5.58719e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 1, 4.98593e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 2, 5.41285e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 5, 5.60135e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 6, 5.8867e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 7, 5.503e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 8, 4.90248e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 9, 5.6006e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 10, 4.86821e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 3, 7.84323e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 4, 8.0809e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor4, 11, 7.50124e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 0, 5.01424e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 1, 4.93005e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 5, 5.21019e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 6, 5.12674e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 7, 4.54634e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 8, 4.44204e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 9, 5.07757e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 10, 4.40627e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 11, 4.91664e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 2, 5.29364e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 3, 5.126e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor8, 4, 5.25191e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 0, 7.44462e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 1, 7.29784e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 2, 7.10264e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 3, 7.00578e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 6, 6.90669e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 8, 7.19354e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 9, 7.86483e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 10, 7.77394e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 11, 6.62059e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 4, 7.87824e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 5, 7.73147e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeOneFactor16, 7, 8.05929e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 0, 4.83245e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 1, 4.58136e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 2, 4.70057e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 3, 4.53889e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 4, 4.64469e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 5, 4.64395e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 6, 4.70057e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 7, 4.41447e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 8, 4.3869e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 9, 4.25428e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 10, 4.73484e-05, 0, 0
1, 12, 2, 36864, 256, AlltoAll, 11, 4.64395e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 0, 5.58048e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 1, 4.79147e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 2, 4.92334e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 3, 5.19603e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 4, 5.38528e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 5, 5.28693e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 6, 6.02677e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 7, 5.00083e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 8, 5.00083e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 9, 5.19603e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 10, 5.48214e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseFlatHandshake, 11, 5.29364e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 0, 4.5754e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 1, 4.28781e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 2, 4.57391e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 3, 3.9041e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 4, 4.0926e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 5, 4.28781e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 6, 4.32953e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 7, 4.19021e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 8, 4.00245e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 9, 4.19095e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 10, 4.58136e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseOneFactor, 11, 4.00171e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 0, 5.35697e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 1, 4.83245e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 2, 5.25862e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 3, 4.76986e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 4, 5.16772e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 5, 5.16102e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 6, 5.64978e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 7, 5.2318e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 8, 5.07087e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 9, 5.09843e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 10, 5.00754e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake4, 11, 5.12674e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 0, 4.58881e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 1, 4.5605e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 2, 4.98742e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 3, 4.54709e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 4, 4.72143e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 5, 4.58136e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 6, 4.82649e-05, 0, 0
1, 12, 2, 36864, 256, ScatteredPairwiseWaitsomeFlatHandshake8, 7, 4.23267e-05, 0, 0
